id,Datetime,tweet,clean,Tweet_len,hashtags,n_htags,word_count,ev_emoji,stopwords,stem,emotion,polarity
1258480591072194560,2020-05-07 19:35:29,"If I could get you to watch 1 video on #Covid_19,  this would be it! 

Please check it out, it has so much information! 

Everyone should have the opportunity to hear this!
#ConspiracyTheory
#5G
#VaccineAgenda
#NoMasks

https://t.co/5pzobJPZWi",if i could get you to watch 1 video on  covid 19 this would be it  please check it out it has so much information  everyone should have the opportunity to hear this   conspiracytheory  5g  vaccineagenda  nomasks,243,"{'Covid_19,', '5G', 'ConspiracyTheory', 'VaccineAgenda', 'NoMasks'}",5,37,0,could get watch 1 video covid 19 would please check much information everyone opportunity hear conspiracytheory 5g vaccineagenda nomasks,could get watch 1 video covid 19 thi would pleas check ha much inform everyon opportun hear thi conspiracytheori 5g vaccineagenda nomask,0.2,1
1258480605773389824,2020-05-07 19:35:32,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258480893288685575,2020-05-07 19:36:41,"This is beyond ridiculous ... let alone criminal ...

As #5G conspiracies have led to a spate of attacks on #telecoms engineers since the start of the coronavirus crisis, with #Openreach reporting almost 50 incidents of abuse in April
 https://t.co/zFb6HyUeZf",this is beyond ridiculous let alone criminal as  5g conspiracies have led to a spate of attacks on  telecoms engineers since the start of the coronavirus crisis with  openreach reporting almost 50 incidents of abuse in april,259,"{'telecoms', '5G', 'Openreach'}",3,40,0,beyond ridiculous let alone criminal 5g conspiracies led attacks telecoms engineers since start coronavirus crisis openreach reporting almost 50 incidents abuse april,thi beyond ridicul let alon crimin 5g conspiraci led spate attack telecom engin sinc start coronaviru crisi openreach report almost 50 incid abus april,-0.3666666666666667,-1
1258481444424384512,2020-05-07 19:38:52,RT @p_ceretti: Apparently people are attacking UK cellphone towers and berating utility workers because they think 5G networks cause corona…,rt  p ceretti  apparently people are attacking uk cellphone towers and berating utility workers because they think 5g networks cause corona ,140,set(),0,20,0,rt p ceretti apparently people attacking uk cellphone towers berating utility workers think 5g networks cause corona,rt p ceretti appar peopl attack uk cellphon tower berat util worker becaus think 5g network caus corona,0.05,1
1258481715032580097,2020-05-07 19:39:56,RT @p_ceretti: Apparently people are attacking UK cellphone towers and berating utility workers because they think 5G networks cause corona…,rt  p ceretti  apparently people are attacking uk cellphone towers and berating utility workers because they think 5g networks cause corona ,140,set(),0,20,0,rt p ceretti apparently people attacking uk cellphone towers berating utility workers think 5g networks cause corona,rt p ceretti appar peopl attack uk cellphon tower berat util worker becaus think 5g network caus corona,0.05,1
1258481985971990530,2020-05-07 19:41:01,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258482026321190913,2020-05-07 19:41:11,"Absolute morons believing this nonsense 

5G conspiracy theories fuel attacks on telecoms workers https://t.co/kpncKlkuI8",absolute morons believing this nonsense 5g conspiracy theories fuel attacks on telecoms workers,121,set(),0,14,0,absolute morons believing nonsense 5g conspiracy theories fuel attacks telecoms workers,absolut moron believ thi nonsens 5g conspiraci theori fuel attack telecom worker,-0.30000000000000004,-1
1258482098270167043,2020-05-07 19:41:28,@frameitfriendly @dr_zenitram I would really like to see the evidence of 5G damage to the body and a side-by-side comparison to COVID-19 patients. Because my cursory search for radiation damaged cells did not turn up anything close., frameitfriendly  dr zenitram i would really like to see the evidence of 5g damage to the body and a side by side comparison to covid 19 patients because my cursory search for radiation damaged cells did not turn up anything close,232,set(),0,37,0,frameitfriendly dr zenitram would really like see evidence 5g damage body side side comparison covid 19 patients cursory search radiation damaged cells turn anything close,frameitfriendli dr zenitram would realli like see evid 5g damag bodi side side comparison covid 19 patient becaus cursori search radiat damag cell turn anyth close,0.2,1
1258482791664234497,2020-05-07 19:44:13,RT @5GActionNow: What has COVID-19 taught us about the importance of #5G? LISTEN to @RepMikeRogers break down the biggest lessons we can le…,rt  5gactionnow  what has covid 19 taught us about the importance of  5g  listen to  repmikerogers break down the biggest lessons we can le ,140,{'5G?'},1,23,0,rt 5gactionnow covid 19 taught us importance 5g listen repmikerogers break biggest lessons,rt 5gactionnow ha covid 19 taught us import 5g listen repmikerog break biggest lesson le,-0.15555555555555559,-1
1258482806415646721,2020-05-07 19:44:17,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258483079389339649,2020-05-07 19:45:22,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258483224092610560,2020-05-07 19:45:56,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258483407887257600,2020-05-07 19:46:40,RT @OsosaChris: I “adore” Rev. Chris n I look up to him but his conduct around COVID-19 has been embarrassing. 1st it was d weak link of 5G…,rt  ososachris  i  adore  rev chris n i look up to him but his conduct around covid 19 has been embarrassing 1st it was d weak link of 5g ,140,set(),0,28,0,rt ososachris adore rev chris look conduct around covid 19 embarrassing 1st weak link 5g,rt ososachri ador rev chri n look hi conduct around covid 19 ha embarrass 1st wa weak link 5g,-0.375,-1
1258483550170624001,2020-05-07 19:47:14,"@TheIDSmiths @joncstone Ah yes, flat earthers, Covid hoaxers, 5G nutters, bleach drinkers &amp; Brexiters.", theidsmiths  joncstone ah yes flat earthers covid hoaxers 5g nutters bleach drinkers   brexiters,106,set(),0,14,0,theidsmiths joncstone ah yes flat earthers covid hoaxers 5g nutters bleach drinkers brexiters,theidsmith joncston ah ye flat earther covid hoaxer 5g nutter bleach drinker brexit,-0.025,-1
1258483652603842563,2020-05-07 19:47:38,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258483792693669890,2020-05-07 19:48:12,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258484051993939968,2020-05-07 19:49:14,"A girl I know posted on ig awhile ago that “no matter where you think covid comes from (Chinese bioweapon, doesn’t actually exist/lie to force a new, 5G), the answer is to get back TO NATURE.” Pretty woke. Girls like that are more than welcome in the hippie nationalist future",a girl i know posted on ig awhile ago that  no matter where you think covid comes from  chinese bioweapon doesn t actually exist lie to force a new 5g  the answer is to get back to nature  pretty woke girls like that are more than welcome in the hippie nationalist future,276,set(),0,50,0,girl know posted ig awhile ago matter think covid comes chinese bioweapon actually exist lie force new 5g answer get back nature pretty woke girls like welcome hippie nationalist future,girl know post ig awhil ago matter think covid come chines bioweapon actual exist lie forc new 5g answer get back natur pretti woke girl like welcom hippi nationalist futur,0.21079545454545456,1
1258484895241900033,2020-05-07 19:52:35,"Oh Juliette, what went wrong? A mere 26 years ago, I fell in love with you on the Bleu movie poster, yet here you are today, peddling conspiracy theories on Instagram. https://t.co/2xpGutf7xM https://t.co/hzXxGE7P8T",oh juliette what went wrong  a mere 26 years ago i fell in love with you on the bleu movie poster yet here you are today peddling conspiracy theories on instagram,215,set(),0,33,0,oh juliette went wrong mere 26 years ago fell love bleu movie poster yet today peddling conspiracy theories instagram,oh juliett went wrong mere 26 year ago fell love bleu movi poster yet today peddl conspiraci theori instagram,-0.16666666666666666,-1
1258486362296254466,2020-05-07 19:58:24,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
